vehicle_no,GPSVendor,Model,Type,year_made,tail_lift,status,possession,admin_station_id,category_id,color_id,vehicle_owner_id,vehicle_group_id
BQU 2369,i-TRACK,GH8JR1A-PGM,Box Truck,2021,TRUE,A,HQ LINEHAUL,577,24,16,5,34
BQU 2372,i-TRACK,GH8JR1A-PGM,Box Truck,2021,TRUE,A,HQ LINEHAUL,577,24,16,5,34
BQU 2373,i-TRACK,Hino GH8JR1A-PGM,Box Truck,2021,TRUE,A,NULL,577,28,NULL,5,34
BQU 2781,i-TRACK,GH8JR1A-PGM,Box Truck,2021,TRUE,A,HQ LINEHAUL,NULL,24,16,5,34
BQU 2782,i-TRACK,Hino GH8JR1A-PGM,Box Truck,2021,TRUE,A,NULL,577,28,NULL,5,15
BQU 4112,i-TRACK,Hino GH8JR1A-PGM,Box Truck,2021,TRUE,A,NULL,577,28,NULL,5,15
BQU 4113,i-TRACK,Hino GH8JR1A-PGM,Box Truck,2021,TRUE,A,NULL,577,24,NULL,5,34
BQU 4118,i-TRACK,Hino GH8JR1A-PGM,Box Truck,2021,TRUE,A,NULL,577,28,NULL,5,15
BQU 5826,i-TRACK,Hino GH8JR1A-PGM,Box Truck,2021,TRUE,A,NULL,577,28,NULL,5,15
BQU 5827,i-TRACK,Hino GH8JR1A-PGM,Box Truck,2021,TRUE,A,NULL,577,28,NULL,5,15
BQU 5830,i-TRACK,Hino GH8JR1A-PGM,Box Truck,2021,TRUE,A,NULL,577,28,NULL,5,15
GBB 8155 A,i-TRACK,Toyota Dyna 150 KDY231R,Box Truck,2010,TRUE,A,SIN,512,19,16,8,102
GBB 8208 G,i-TRACK,Toyota Dyna 150 KDY231R,Box Truck,2010,TRUE,A,SIN,512,19,16,8,102
GBB 8302 S,i-TRACK,Toyota Dyna 150 KDY231R,Box Truck,2010,TRUE,A,SIN,512,19,16,8,102
QAA 4247 V,i-TRACK,Hino GH8JR1A,Box Truck,2018,TRUE,A,SWK Linehaul,NULL,24,16,5,109
QAA 4248 V,i-TRACK,Hino GH8JR1A,Box Truck,2018,TRUE,A,SWK Linehaul,NULL,24,16,5,109
QAA 4252 V,i-TRACK,Hino GH8JR1A,Box Truck,2018,TRUE,A,SWK Linehaul,NULL,24,16,5,109
QAB 1900 B,i-TRACK,Hino GH8JR1A-XGM,Box Truck,2020,TRUE,A,SWK Linehaul,NULL,24,16,5,109
QAB 4309 B,i-TRACK,Hino GH8JR1A-PGM,Box Truck,2020,TRUE,A,SWK Linehaul,NULL,24,16,5,109
QAB 4312 B,i-TRACK,Hino GH8JR1A-PGM,Box Truck,2020,TRUE,A,SWK Linehaul,NULL,24,16,5,109
QMM 2835,i-TRACK,Toyota Hilux Double Cab 2.5MT,Admin Car,2008,TRUE,A,BTU,321,18,16,5,19
QS 1081 M,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2020,TRUE,A,BTU,321,20,16,4,19
QS 1083 M,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2020,TRUE,A,KCH,364,20,16,4,48
QS 2243 H,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2017,TRUE,A,PND,471,20,16,4,82
QS 2245 H,i-TRACK,Hino WU302R-HKMLHD3,Box Truck,2017,TRUE,A,KCH,364,20,16,4,48
QS 3483 G,i-TRACK,Hino WU640R-HKMLL3,Box Truck,2016,TRUE,A,KCH,471,20,16,4,82
QS 3488 G,i-TRACK,Hino WU640R-HKMLL3,Box Truck,2016,TRUE,A,KCH,364,20,16,4,48
QS 3489 G,i-TRACK,Hino WU640R-HKMLL3,Box Truck,2016,TRUE,A,SBW,497,20,16,4,93
QS 3490 G,i-TRACK,Hino WU640R-HKMLL3,Box Truck,2016,TRUE,A,PND,497,20,16,4,93
QS 3587 G,i-TRACK,Hino WU710R-HKMQL3 (UBS),Box Truck,2016,TRUE,A,MYY,447,27,16,4,72
QS 3589 G,i-TRACK,Hino WU710R-HKMQL3 (UBS),Box Truck,2016,TRUE,A,SWK Linehaul,NULL,27,16,4,109
QS 4273 J,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,SBW,497,20,16,4,93
QS 4274 J,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,KCH,364,20,16,4,48
QS 4275 J,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,KSN,399,20,16,4,58
QS 4276 J,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,KSN,399,20,16,4,58
QS 4277 J,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,PND,471,20,16,4,82
QS 4278 J,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,KSN,399,20,16,4,58
QS 837 M,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2020,TRUE,A,KCH,364,20,16,4,48
QS 841 M,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2020,TRUE,A,KSN,399,20,16,4,58
QS 842 M,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2020,TRUE,A,KCH,364,20,16,4,48
QS 8431 F,i-TRACK,Hino WU302R-HKMLHD3,Box Truck,2016,TRUE,A,KCH,471,20,16,4,82
QS 8432 F,i-TRACK,Hino WU302R-HKMLHD3,Box Truck,2016,TRUE,A,MYY,447,20,16,4,72
QS 8524 K,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,MYY,447,20,16,4,72
QS 8527 K,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,KCH,364,20,16,4,48
QS 8529 K,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,KCH,364,20,16,4,48
QS 8530 K,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,BTU,321,20,16,4,19
QS 8531 K,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,KSN,399,20,16,4,58
QS 8532 K,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,PND,471,20,16,4,82
QS 8536 K,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,SBW,497,20,16,4,93
QS 8708 J,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,KCH,364,20,16,4,48
QS 8712 J,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,MYY,447,20,16,4,72
QS 8714 J,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,KCH,364,20,16,4,48
QS 8715 J,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,SBW,497,20,16,4,93
QS 8716 J,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,SBW,497,20,16,4,93
QS 8720 J,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,KCH,364,20,16,4,48
QS 9543 F,i-TRACK,Hino WU302R-HKMLHD3,Box Truck,2016,TRUE,A,KCH,364,20,16,4,48
QS 9544 F,i-TRACK,Hino WU302R-HKMLHD3,Box Truck,2016,TRUE,A,KCH,364,20,16,4,48
QS 9545 F,i-TRACK,Hino WU302R-HKMLHD3,Box Truck,2016,TRUE,A,SBW,497,20,16,4,93
QS 9547 F,i-TRACK,Hino WU302R-HKMLHD3,Box Truck,2016,TRUE,A,PND,471,20,16,4,82
SAC 9042 C,i-TRACK,Hino WU302R-HKMLHD3,Box Truck,2016,TRUE,A,TWU,549,20,16,4,115
SAC 9043 C,i-TRACK,Hino WU302R-HKMLHD3,Box Truck,2016,TRUE,A,BKI,305,20,16,4,11
SM 134,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,BKI,305,20,16,4,11
SM 137,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,BKI,305,20,16,4,11
SM 149,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,BKI,305,20,16,4,11
SM 152,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,LDU,418,20,16,4,62
SM 154,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2018,TRUE,A,BKI,305,20,16,4,11
SMB 2523,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,BKI,305,20,16,4,11
SMB 2524,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,BKI,305,20,16,4,11
SMB 2528,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,BKI,305,20,16,4,11
SMB 2531,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,BKI,305,20,16,4,11
SMB 3619,i-TRACK,Hino XZU720R-HKMQK3,Box Truck,2019,TRUE,A,SDK,500,22,16,4,96
SMB 4914,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,BKI,305,20,16,4,11
SMB 4916,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,BKI,305,20,16,4,11
SMB 4917,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,BKI,305,20,16,4,11
SMB 4918,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,BKI,305,20,16,4,11
SMB 4919,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2019,TRUE,A,BKI,305,20,16,4,11
SMB 6909,i-TRACK,Hino XZU720R-HKMQK3,Box Truck,2019,TRUE,A,BKI,305,22,16,4,11
SMB 6910,i-TRACK,Hino XZU720R-HKMQK3,Box Truck,2019,TRUE,A,BKI,305,22,16,4,11
SMC 5215,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2020,TRUE,A,BKI,305,20,16,4,11
SMC 5216,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2020,TRUE,A,LKW,423,20,16,4,64
SMC 5217,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2020,TRUE,A,LKW,423,20,16,4,64
SMC 5218,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2020,TRUE,A,LBU,417,20,16,4,61
SMC 5221,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2020,TRUE,A,BKI,305,20,16,4,11
SMC 5224,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2020,TRUE,A,BKI,305,20,16,4,11
SMC 5274,i-TRACK,Hino XZU600R-HKMLJ3,Box Truck,2020,TRUE,A,BKI,305,20,16,4,11
SS 3028 Y,i-TRACK,Hino WU640R-HKMLL3,Box Truck,2016,TRUE,A,SDK,500,20,16,4,96
SS 3029 Y,i-TRACK,Hino WU640R-HKMLL3,Box Truck,2016,TRUE,A,BKI,305,20,16,4,11
SS 9034 X,i-TRACK,Hino WU302R-HKMLHD3,Box Truck,2016,TRUE,A,BKI,305,20,16,4,11
SS 9035 X,i-TRACK,Hino WU302R-HKMLHD3,Box Truck,2016,TRUE,A,BKI,305,20,16,4,11
SSA 152 A,i-TRACK,Hino WU600R-HKMLL3,Box Truck,2016,TRUE,A,BKI,305,20,16,4,11
SSA 153 A,i-TRACK,Hino WU600R-HKMLL3,Box Truck,2016,TRUE,A,BKI,305,20,16,4,11
SSA 154 A,i-TRACK,Hino WU600R-HKMLL3,Box Truck,2016,TRUE,A,SDK,500,20,16,4,96
SY 5480,i-TRACK,Hino GH8JR1A,Box Truck,2018,TRUE,A,SBH LINEHAUL,NULL,24,16,4,91
SYA 1581,i-TRACK,Hino GH8JR1A,Box Truck,2018,TRUE,A,SBH LINEHAUL,NULL,24,16,4,91
SYA 1582,i-TRACK,Hino GH8JR1A,Box Truck,2018,TRUE,A,SBH LINEHAUL,NULL,24,16,4,91
SYA 6211,i-TRACK,Toyota Hiace KDH200R-RBMDYEPC,Panel Van,2018,TRUE,A,BKI,305,15,16,4,11
VBD 8360,i-TRACK,Toyota Hiace KDH200R-RBMDYEPC,Panel Van,2017,TRUE,A,MER,433,15,16,5,66
VBD 8404,i-TRACK,Toyota Hiace KDH200R-RBMDYEPC,Panel Van,2017,TRUE,A,IPH,347,15,16,5,39
VBD 8414,i-TRACK,Toyota Hiace KDH200R-RBMDYEPC,Panel Van,2017,TRUE,A,BWH,379,15,16,5,54
VBD 8503,i-TRACK,Toyota Hiace KDH200R-RBMDYEPC,Panel Van,2017,TRUE,A,RESCUE TEAM,NULL,15,16,5,89
VBD 8530,i-TRACK,Toyota Hiace KDH200R-RBMDYEPC,Panel Van,2017,TRUE,A,RESCUE TEAM,NULL,15,16,5,89
VBD 8538,i-TRACK,Toyota Hiace KDH200R-RBMDYEPC,Panel Van,2017,TRUE,A,PAK,453,15,16,5,75
VBD 8543,i-TRACK,Toyota Hiace KDH200R-RBMDYEPC,Panel Van,2017,TRUE,A,RESCUE TEAM,NULL,15,16,5,89
WNT 8061,i-TRACK,Hino XZU422R-HKMRS3,Box Truck,2005,TRUE,A,HQ OSU,NULL,22,16,5,37
WNV 4519,i-TRACK,Hicom 4.3 MTB150DXL,Box Truck,2006,TRUE,A,KKM,375,21,16,5,51
WNX 7948,i-TRACK,Hino WU410R-HKMMS3,Box Truck,2006,TRUE,A,SHM,508,21,16,5,101
WNY 2977,i-TRACK,Hino WU410R-HKMMS3,Box Truck,2006,TRUE,A,HQ OSU,NULL,21,16,5,37
WPD 4259,i-TRACK,Hicom 2.8 MTB145,Box Truck,2006,TRUE,A,SHM,508,20,16,5,101
WUW 5874,i-TRACK,Hino GH1JRPA,Box Truck,2010,TRUE,A,HQ OSU,NULL,24,16,5,37
4ED0300,NULL,4ED0300,Machine,2005,TRUE,A,FLEET DIV,NULL,,14,15,26
AIR COMPRESSOR,NULL,INGERSOLL-RAND,Equipment,2002,TRUE,A,FLEET DIV,NULL,NULL,NULL,15,26
BGK 7453,NULL,7FG15,NULL,2002,TRUE,A,HQ HUB,NULL,NULL,13,5,33
BHB 411,NULL,Hino WU410R-HKMMS3,Box Truck,2003,TRUE,A,PUC,NULL,21,16,4,119
BHX 9513,NULL,7FG15,NULL,2005,TRUE,A,KCH,NULL,NULL,13,5,48
BJC 6973,NULL,42-7FG20,NULL,2005,TRUE,A,SGB,NULL,NULL,13,5,99
BJM 3946,NULL,Hino WU300R-HBMLS3 (UBS),Mobile Truck,2007,TRUE,A,COURIER DIV,NULL,25,16,5,22
BJP 2853,NULL,Toyota Dyna LY101 (RB),Box Truck,2007,TRUE,A,PENDING DISPOSAL,NULL,19,16,4,119
BJP 3914,NULL,Toyota Hiace KDH200R-RBMDYE,Panel Van,2007,TRUE,A,JHB,291,15,16,4,120
BJS 2365,NULL,Toyota Dyna LY101 (RB),Box Truck,2007,TRUE,A,PENDING DISPOSAL,NULL,19,16,4,119
BJS 472,NULL,Toyota Dyna LY101 (RB),Box Truck,2007,TRUE,A,PENDING DISPOSAL,NULL,19,16,4,119
BJT 7073,NULL,Toyota Dyna LY101 (RB),Box Truck,2007,TRUE,A,PENDING DISPOSAL,NULL,19,16,4,119
BJV 4023,NULL,Toyota Dyna LY101 (RB),Box Truck,2008,TRUE,A,PENDING DISPOSAL,NULL,19,16,4,119
BJW 8749,NULL,XZU423R,Box Truck,2007,TRUE,A,STOLEN,NULL,22,16,4,NULL
BKE 425,NULL,Hicom 2.8 MTB145,Box Truck,2008,TRUE,A,PENDING DISPOSAL,NULL,20,16,4,119
BKS 5835,NULL,Toyota Hiace KDH200R-RBMDYE,Panel Van,2010,TRUE,A,JJR,353,15,16,5,43
BKX 2163,NULL,Toyota Hiace KDH200R-RBMDYE,Panel Van,2010,TRUE,A,HQ OPS,462,15,16,5,36
BLB 9076,NULL,GH1JRPA,Box Truck,2010,TRUE,A,STOLEN,NULL,24,16,5,NULL
BLK 8692,NULL,7FBR18,Machine,2011,TRUE,A,HQ LOGIST,NULL,NULL,13,5,NULL
BME 1460,NULL,32-8FG15,NULL,2013,TRUE,A,HQ HUB,NULL,NULL,13,5,33
BMJ 5657,NULL,Hino WU302R-HKMLHD3,Box Truck,2013,TRUE,A,SEG,502,20,16,4,97
BMJ 5658,NULL,Hino WU302R-HKMLHD3,Box Truck,2013,TRUE,A,SGB,505,20,16,4,99
BMS 4169,NULL,Isuzu NKR 55UEEH,Box Truck,2014,TRUE,A,HQ OPS,462,20,16,4,36
BMS 4279,NULL,Isuzu NKR 55UEEH,Box Truck,2014,TRUE,A,SEG,502,20,16,4,97
BMS 7960,NULL,Daihatsu Gran Max S402RV-BMRFJG,Admin Van,2013,TRUE,A,HQ ADMIN,NULL,18,16,4,31
BMS 7961,NULL,Daihatsu Gran Max S402RV-BMRFJG,Admin Van,2013,TRUE,A,HQ HUB,NULL,18,16,4,33
BMS 7970,NULL,Daihatsu Gran Max S402RV-BMRFJG,Panel Van,2013,TRUE,A,HQ OPS,462,15,16,4,36
BMS 7974,NULL,Daihatsu Gran Max S402RV-BMRFJG,Admin Van,2013,TRUE,A,KUL,406,18,16,4,60
BMS 7985,NULL,Daihatsu Gran Max S402RV-BMRFJG,Panel Van,2013,TRUE,A,DSP,332,15,16,4,25
BMX 2919,NULL,7FBR18,Machine,2014,TRUE,A,HQ LOGIST,NULL,NULL,13,7,NULL
BMY 5997,NULL,Daihatsu Gran Max S402RV-BMRFJG,Admin Van,2014,TRUE,A,FLEET DIV,NULL,18,16,4,26
BMY 6014,NULL,Daihatsu Gran Max S402RV-BMRFJG,Panel Van,2014,TRUE,A,CRS,328,15,16,4,23
BMY 6061,NULL,Daihatsu Gran Max S402RV-BMRFJG,Admin Van,2014,TRUE,A,HQ ADMIN,NULL,18,16,4,31
BMY 7835,NULL,Daihatsu Gran Max S402RV-BMRFJG,Panel Van,2014,TRUE,A,JHB,351,15,16,4,41
BNC 3480,NULL,32-8FG15,NULL,2014,TRUE,A,HQ HUB,NULL,NULL,13,5,33
BNE 1738,NULL,Isuzu NKR 55UEEH,Box Truck,2014,TRUE,A,HQ OPS,462,20,16,4,36
BNF 751,NULL,02-6FG15,NULL,2010,TRUE,A,IPH,NULL,NULL,13,5,39
BNK 4887,NULL,7FBR18,Machine,2015,TRUE,A,HQ LOGIST,NULL,NULL,13,7,NULL
BPL 4757,NULL,Toyota Hiace KDH200R-RBMDYEPC,Panel Van,2018,TRUE,A,FLT BUF 'A',NULL,15,16,5,27
BPP 5388,NULL,Toyota Innova 2.0X A/T-METHKESM,Admin Van,2018,TRUE,A,HQ ADMIN,NULL,18,11,5,31
BPY 9276,NULL,Hino GH8JR1A,Box Truck,2019,TRUE,A,HQ LINEHAUL,NULL,24,16,5,34
BQS 7316,NULL,Hino GH8JR1A-PGM,Box Truck,2021,TRUE,A,NULL,322,24,NULL,5,20
CROWN,NULL,RR5725,Machine,2012,TRUE,A,HQ LOGIST,NULL,NULL,16,5,NULL
GENERATOR,NULL,INGERSOLL-RAND,Equipment,NULL,TRUE,A,NULL,NULL,NULL,NULL,7,35
GZ 9782 Y,NULL,Toyota Hiace KDH201R,Panel Van,2006,TRUE,A,SIN,512,15,16,8,102
ISTOBAL,NULL,ISTOBAL,Machine,2005,TRUE,A,FLEET DIV,NULL,NULL,14,5,26
JPS 9754,NULL,42-7FG15,NULL,2011,TRUE,A,MKZ,NULL,NULL,13,5,67
JRP 3716,NULL,02-8FGL15,NULL,2013,TRUE,A,SKU,NULL,NULL,13,5,103
KUA FORKLIFT,NULL,5FG18,NULL,2004,TRUE,A,KUA,NULL,NULL,13,5,59
PMB 332,NULL,02-7FG18,NULL,2013,TRUE,A,BWH,NULL,NULL,13,5,20
QAA 9845 T,NULL,Toyota Hiace KDH200R-RBMDYEPC,Panel Van,2017,TRUE,A,SBW,497,15,16,4,93
QAN 9062,NULL,Toyota Hiace KDH200R-RBMDYE,Panel Van,2008,TRUE,A,MYY,447,15,16,4,72
QAN 9370,NULL,Toyota Hiace KDH200R-RBMDYE,Panel Van,2008,TRUE,A,SBW,497,15,16,4,93
QAP 1864,NULL,Toyota Hiace KDH200R-RBMDYE,Panel Van,2009,TRUE,A,KSN,399,15,16,4,58
QS 2242 H,NULL,Hino XZU600R-HKMLJ3,Box Truck,2017,TRUE,A,PND,471,20,16,4,82
QSY 2182,NULL,Proton Saga FL 1.3L CVT,Admin Car,2012,TRUE,A,KCH,364,18,15,4,48
RAV420,NULL,RAV420,Machine,2002,TRUE,A,FLEET DIV,NULL,NULL,10,15,26
RAV 4350,NULL,RAV 4350,Machine,2018,TRUE,A,FLEET DIV,NULL,NULL,10,15,26
REACH TRUCK OLD,NULL,NULL,Machine,NULL,TRUE,A,HQ LOGIST,NULL,NULL,13,5,NULL
SAA 5186 R,NULL,Toyota Hiace KDH200R-RBMDYE,Panel Van,2007,TRUE,A,BKI,305,15,16,4,11
SAA 7451 R,NULL,Toyota Hiace KDH200R-RBMDYE,Panel Van,2007,TRUE,A,BKI,305,15,16,4,11
SAA 7622 K,NULL,Toyota Hiace LH172,Panel Van,2005,TRUE,A,BKI,305,15,16,4,11
SAB 5195 W,NULL,Toyota Hiace KDH200R-RBMDYEAC,Panel Van,2014,TRUE,A,TWU,549,15,16,4,115
SAB 5197 W,NULL,Toyota Hiace KDH200R-RBMDYEAC,Panel Van,2014,TRUE,A,BKI,305,15,16,4,11
T/BD 1850,NULL,GTB 37,Trailer,2011,TRUE,A,HQ LINEHAUL,NULL,NULL,16,4,34
T/BD 1851,NULL,GTB 37,Trailer,2011,TRUE,A,HQ LINEHAUL,NULL,NULL,16,4,34
T/BD 7514,NULL,GTB 36,Trailer,2014,TRUE,A,HQ LINEHAUL,NULL,NULL,16,4,34
T/BE 2999,NULL,GTB 37,Trailer,2016,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BE 3055,NULL,GTB 37,Trailer,2016,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BE 5571,NULL,GTB 37,Trailer,2017,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BE 763,NULL,GTB 37,Equipment,2015,TRUE,A,HQ LINEHAUL,NULL,NULL,16,4,34
T/BE 764,NULL,GTB 37,Trailer,2015,TRUE,A,HQ LINEHAUL,NULL,NULL,16,4,34
T/BE 765,NULL,GTB 37,Trailer,2015,TRUE,A,HQ LINEHAUL,NULL,NULL,16,4,34
T/BE 766,NULL,GTB 37,Trailer,2015,TRUE,A,HQ LINEHAUL,NULL,NULL,16,4,34
T/BE 7782,NULL,GTB 37,Trailer,2018,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BE 8127,NULL,GTB 37,Trailer,2018,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BE 8892,NULL,GTB 37,Trailer,2018,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BE 9011,NULL,GTB 37,Trailer,2018,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BF 1018,NULL,GTB 37,Trailer,2019,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BF 1019,NULL,GTB 37,Trailer,2019,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BF 1498,NULL,GTB 37,Trailer,2019,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BF 1499,NULL,GTB 37,Trailer,2019,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BF 4273,NULL,GTB 37,Trailer,2020,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BF 4274,NULL,GTB 37,Trailer,2020,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BF 5152,NULL,GTB 37,Trailer,2021,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BF 5153,NULL,GTB 37,Trailer,2021,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BF 5347,NULL,GTB 37,Trailer,2021,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
T/BF 5348,NULL,GTB 37,Trailer,2021,TRUE,A,HQ LINEHAUL,NULL,NULL,16,5,34
VAN 7039,NULL,02-7FG10,NULL,2013,TRUE,A,JHB,NULL,NULL,13,5,41
VAP 7035,NULL,Toyota Innova 2.0G A/T-METMKEEL,Admin Van,2017,TRUE,A,HQ ADMIN,NULL,18,11,5,31
VBL 8242,NULL,02-7FG15,NULL,2014,TRUE,A,HQ HUB,NULL,NULL,13,5,33
VBL 8243,NULL,42-7FG18,NULL,2014,TRUE,A,HQ HUB,NULL,NULL,13,5,33
VBL 8245,NULL,02-7FG15,NULL,2014,TRUE,A,HQ HUB,NULL,NULL,13,5,33
VBT 4812,NULL,42-7FG15,NULL,2014,TRUE,A,HQ OPS,NULL,NULL,13,5,36
VBY 8835,NULL,Nissan NV350 Urvan,Admin Van,2018,TRUE,A,HQ TRAINING,NULL,18,16,5,38
VCF 4431,NULL,02-7FG15,NULL,2015,TRUE,A,PUC,NULL,NULL,13,5,87
VCF 4443,NULL,02-7FG15,NULL,2015,TRUE,A,AOR,NULL,NULL,13,5,5
VCM 9434,NULL,42-7FG25,NULL,2014,TRUE,A,JHB,NULL,NULL,13,5,41
VDW 1292,NULL,42-7FG25,NULL,2016,TRUE,A,BKI,NULL,NULL,13,5,11
VGU 8658,NULL,T-70,Motorcycle,2021,TRUE,A,HQ OPS,462,16,NULL,5,36
VGU 8670,NULL,T-70,Motorcycle,2021,TRUE,A,KUL,406,16,NULL,5,60
VGU 8673,NULL,T-70,Motorcycle,2021,TRUE,A,KUL,406,16,NULL,5,60
VHE 2796,NULL,135 LC,Motorcycle,2021,TRUE,A,NULL,NULL,16,NULL,5,22
VHG 3464,NULL,42-7FG25,NULL,2017,TRUE,A,HQ OPS,NULL,NULL,13,5,36
W 1467 G,NULL,Honda NBC110MD,Motorcycle,2013,TRUE,A,PDS,457,16,10,5,77
W 1848 L,NULL,Honda NBC110KD,Motorcycle,2013,TRUE,A,FLEET DIV,NULL,16,14,4,26
W 257 G,NULL,Honda NBC110MD,Motorcycle,2013,TRUE,A,COURIER DIV,455,16,10,5,76
W 6525 X,NULL,Honda NBC110MD,Motorcycle,2014,TRUE,A,PUC,483,16,10,5,87
W 6535 X,NULL,Honda NBC110MD,Motorcycle,2014,TRUE,A,COURIER DIV,NULL,16,10,5,22
W 6538 X,NULL,Honda NBC110MD,Motorcycle,2014,TRUE,A,SGB,577,16,10,5,74
W 704 G,NULL,Honda NBC110MD,Motorcycle,2013,TRUE,A,PENDING DISPOSAL,NULL,16,10,5,119
W 7394 X,NULL,Honda NBC110MD,Motorcycle,2014,TRUE,A,PENDING DISPOSAL,NULL,16,10,5,119
W 7459 X,NULL,Honda NBC110MD,Motorcycle,2014,TRUE,A,COURIER DIV,NULL,16,10,5,22
W 7532 X,NULL,Honda NBC110MD,Motorcycle,2014,TRUE,A,COURIER DIV,NULL,16,10,5,22
W 8094 X,NULL,Honda NBC110MD,Motorcycle,2014,TRUE,A,COURIER DIV,NULL,16,10,5,22
W 8480 X,NULL,Honda NBC110MD,Motorcycle,2014,TRUE,A,PUC,483,16,10,5,87
WB 5193 D,NULL,Honda NBC110MD,Motorcycle,2014,TRUE,A,PENDING DISPOSAL,NULL,16,10,5,119
WB 6407 D,NULL,Honda NBC110MD,Motorcycle,2014,TRUE,A,PDS,457,16,10,5,77
WC 3065 D,NULL,Honda NBC110MDF,Motorcycle,2015,TRUE,A,PBR,455,16,10,5,76
WC 5035 Y,NULL,42-7FG25,NULL,2013,TRUE,A,HQ HUB,NULL,NULL,13,5,33
WC 5037 Y,NULL,42-7FG25,NULL,2013,TRUE,A,HQ HUB,NULL,NULL,13,5,33
WC 8914 X,NULL,02-8FG18,NULL,2013,TRUE,A,HQ HUB,NULL,NULL,13,5,33
WC 8934 X,NULL,32-8FG15,NULL,2013,TRUE,A,HQ HUB,NULL,NULL,13,5,33
